,path,label
5336,../data/AID/Park/park_285.jpg,Park
5759,../data/AID/Parking/parking_350.jpg,Parking
9269,../data/AID/StorageTanks/storagetanks_143.jpg,StorageTanks
6037,../data/AID/Playground/playground_25.jpg,Playground
9412,../data/AID/StorageTanks/storagetanks_272.jpg,StorageTanks
932,../data/AID/Beach/beach_137.jpg,Beach
6631,../data/AID/Pond/pond_73.jpg,Pond
6507,../data/AID/Pond/pond_34.jpg,Pond
6912,../data/AID/Port/port_326.jpg,Port
5754,../data/AID/Parking/parking_346.jpg,Parking
6735,../data/AID/Port/port_167.jpg,Port
7142,../data/AID/RailwayStation/railwaystation_191.jpg,RailwayStation
172,../data/AID/Airport/airport_254.jpg,Airport
3405,../data/AID/Farmland/farmland_275.jpg,Farmland
614,../data/AID/BareLand/bareland_49.jpg,BareLand
8813,../data/AID/Square/square_291.jpg,Square
2675,../data/AID/DenseResidential/denseresidential_257.jpg,DenseResidential
9764,../data/AID/Viaduct/viaduct_265.jpg,Viaduct
8473,../data/AID/SparseResidential/sparseresidential_255.jpg,SparseResidential
8563,../data/AID/SparseResidential/sparseresidential_66.jpg,SparseResidential
6100,../data/AID/Playground/playground_306.jpg,Playground
2678,../data/AID/DenseResidential/denseresidential_26.jpg,DenseResidential
4208,../data/AID/Industrial/industrial_89.jpg,Industrial
1657,../data/AID/Center/center_105.jpg,Center
5540,../data/AID/Parking/parking_153.jpg,Parking
3160,../data/AID/Desert/desert_54.jpg,Desert
7020,../data/AID/Port/port_81.jpg,Port
4665,../data/AID/MediumResidential/mediumresidential_248.jpg,MediumResidential
3331,../data/AID/Farmland/farmland_208.jpg,Farmland
2684,../data/AID/DenseResidential/denseresidential_265.jpg,DenseResidential
832,../data/AID/BaseballField/baseballfield_47.jpg,BaseballField
1583,../data/AID/Bridge/bridge_39.jpg,Bridge
7155,../data/AID/RailwayStation/railwaystation_202.jpg,RailwayStation
9256,../data/AID/StorageTanks/storagetanks_131.jpg,StorageTanks
2181,../data/AID/Commercial/commercial_127.jpg,Commercial
8425,../data/AID/SparseResidential/sparseresidential_211.jpg,SparseResidential
2128,../data/AID/Church/church_8.jpg,Church
8957,../data/AID/Stadium/stadium_123.jpg,Stadium
1889,../data/AID/Center/center_80.jpg,Center
5874,../data/AID/Playground/playground_102.jpg,Playground
664,../data/AID/BareLand/bareland_94.jpg,BareLand
6001,../data/AID/Playground/playground_217.jpg,Playground
8914,../data/AID/Square/square_85.jpg,Square
2131,../data/AID/Church/church_82.jpg,Church
7414,../data/AID/Resort/resort_201.jpg,Resort
9544,../data/AID/StorageTanks/storagetanks_67.jpg,StorageTanks
5116,../data/AID/Mountain/mountain_87.jpg,Mountain
2168,../data/AID/Commercial/commercial_115.jpg,Commercial
9320,../data/AID/StorageTanks/storagetanks_19.jpg,StorageTanks
8569,../data/AID/SparseResidential/sparseresidential_71.jpg,SparseResidential
8331,../data/AID/SparseResidential/sparseresidential_127.jpg,SparseResidential
4482,../data/AID/Meadow/meadow_83.jpg,Meadow
8753,../data/AID/Square/square_237.jpg,Square
7824,../data/AID/River/river_31.jpg,River
7245,../data/AID/RailwayStation/railwaystation_5.jpg,RailwayStation
2436,../data/AID/Commercial/commercial_41.jpg,Commercial
1691,../data/AID/Center/center_136.jpg,Center
4334,../data/AID/Meadow/meadow_201.jpg,Meadow
2233,../data/AID/Commercial/commercial_174.jpg,Commercial
3981,../data/AID/Industrial/industrial_235.jpg,Industrial
5941,../data/AID/Playground/playground_163.jpg,Playground
8775,../data/AID/Square/square_257.jpg,Square
4116,../data/AID/Industrial/industrial_357.jpg,Industrial
886,../data/AID/BaseballField/baseballfield_96.jpg,BaseballField
7250,../data/AID/RailwayStation/railwaystation_54.jpg,RailwayStation
2097,../data/AID/Church/church_51.jpg,Church
3410,../data/AID/Farmland/farmland_28.jpg,Farmland
3864,../data/AID/Industrial/industrial_13.jpg,Industrial
5313,../data/AID/Park/park_264.jpg,Park
1779,../data/AID/Center/center_215.jpg,Center
9479,../data/AID/StorageTanks/storagetanks_332.jpg,StorageTanks
8004,../data/AID/School/school_102.jpg,School
3960,../data/AID/Industrial/industrial_216.jpg,Industrial
7111,../data/AID/RailwayStation/railwaystation_163.jpg,RailwayStation
7251,../data/AID/RailwayStation/railwaystation_55.jpg,RailwayStation
4400,../data/AID/Meadow/meadow_261.jpg,Meadow
42,../data/AID/Airport/airport_137.jpg,Airport
6109,../data/AID/Playground/playground_314.jpg,Playground
2333,../data/AID/Commercial/commercial_264.jpg,Commercial
9390,../data/AID/StorageTanks/storagetanks_252.jpg,StorageTanks
3270,../data/AID/Farmland/farmland_153.jpg,Farmland
3557,../data/AID/Farmland/farmland_79.jpg,Farmland
3857,../data/AID/Industrial/industrial_123.jpg,Industrial
3498,../data/AID/Farmland/farmland_359.jpg,Farmland
2406,../data/AID/Commercial/commercial_33.jpg,Commercial
7215,../data/AID/RailwayStation/railwaystation_257.jpg,RailwayStation
4056,../data/AID/Industrial/industrial_302.jpg,Industrial
8340,../data/AID/SparseResidential/sparseresidential_135.jpg,SparseResidential
8849,../data/AID/Square/square_323.jpg,Square
2401,../data/AID/Commercial/commercial_325.jpg,Commercial
9558,../data/AID/StorageTanks/storagetanks_8.jpg,StorageTanks
2980,../data/AID/Desert/desert_162.jpg,Desert
2238,../data/AID/Commercial/commercial_179.jpg,Commercial
4082,../data/AID/Industrial/industrial_326.jpg,Industrial
4064,../data/AID/Industrial/industrial_31.jpg,Industrial
5141,../data/AID/Park/park_109.jpg,Park
802,../data/AID/BaseballField/baseballfield_218.jpg,BaseballField
2142,../data/AID/Church/church_92.jpg,Church
4948,../data/AID/Mountain/mountain_241.jpg,Mountain
5273,../data/AID/Park/park_228.jpg,Park
6274,../data/AID/Pond/pond_13.jpg,Pond
6447,../data/AID/Pond/pond_286.jpg,Pond
8651,../data/AID/Square/square_145.jpg,Square
6493,../data/AID/Pond/pond_327.jpg,Pond
598,../data/AID/BareLand/bareland_34.jpg,BareLand
8372,../data/AID/SparseResidential/sparseresidential_164.jpg,SparseResidential
6366,../data/AID/Pond/pond_212.jpg,Pond
3430,../data/AID/Farmland/farmland_298.jpg,Farmland
9969,../data/AID/Viaduct/viaduct_71.jpg,Viaduct
4194,../data/AID/Industrial/industrial_76.jpg,Industrial
5501,../data/AID/Parking/parking_118.jpg,Parking
8170,../data/AID/School/school_252.jpg,School
8528,../data/AID/SparseResidential/sparseresidential_34.jpg,SparseResidential
1195,../data/AID/Beach/beach_374.jpg,Beach
1804,../data/AID/Center/center_238.jpg,Center
2456,../data/AID/Commercial/commercial_6.jpg,Commercial
235,../data/AID/Airport/airport_310.jpg,Airport
8974,../data/AID/Stadium/stadium_139.jpg,Stadium
2359,../data/AID/Commercial/commercial_288.jpg,Commercial
690,../data/AID/BaseballField/baseballfield_117.jpg,BaseballField
8615,../data/AID/Square/square_112.jpg,Square
284,../data/AID/Airport/airport_355.jpg,Airport
6247,../data/AID/Pond/pond_105.jpg,Pond
1719,../data/AID/Center/center_161.jpg,Center
8407,../data/AID/SparseResidential/sparseresidential_196.jpg,SparseResidential
1036,../data/AID/Beach/beach_230.jpg,Beach
4401,../data/AID/Meadow/meadow_262.jpg,Meadow
7124,../data/AID/RailwayStation/railwaystation_175.jpg,RailwayStation
4842,../data/AID/Mountain/mountain_146.jpg,Mountain
5628,../data/AID/Parking/parking_232.jpg,Parking
6774,../data/AID/Port/port_201.jpg,Port
9502,../data/AID/StorageTanks/storagetanks_353.jpg,StorageTanks
2783,../data/AID/DenseResidential/denseresidential_354.jpg,DenseResidential
462,../data/AID/BareLand/bareland_191.jpg,BareLand
6429,../data/AID/Pond/pond_27.jpg,Pond
4037,../data/AID/Industrial/industrial_286.jpg,Industrial
9973,../data/AID/Viaduct/viaduct_75.jpg,Viaduct
1130,../data/AID/Beach/beach_315.jpg,Beach
385,../data/AID/BareLand/bareland_121.jpg,BareLand
3368,../data/AID/Farmland/farmland_241.jpg,Farmland
9685,../data/AID/Viaduct/viaduct_194.jpg,Viaduct
8710,../data/AID/Square/square_199.jpg,Square
3509,../data/AID/Farmland/farmland_369.jpg,Farmland
8836,../data/AID/Square/square_311.jpg,Square
5999,../data/AID/Playground/playground_215.jpg,Playground
1901,../data/AID/Center/center_91.jpg,Center
7624,../data/AID/River/river_13.jpg,River
4854,../data/AID/Mountain/mountain_157.jpg,Mountain
3273,../data/AID/Farmland/farmland_156.jpg,Farmland
6533,../data/AID/Pond/pond_363.jpg,Pond
7663,../data/AID/River/river_165.jpg,River
6435,../data/AID/Pond/pond_275.jpg,Pond
6024,../data/AID/Playground/playground_238.jpg,Playground
4555,../data/AID/MediumResidential/mediumresidential_149.jpg,MediumResidential
5911,../data/AID/Playground/playground_136.jpg,Playground
2817,../data/AID/DenseResidential/denseresidential_385.jpg,DenseResidential
9034,../data/AID/Stadium/stadium_193.jpg,Stadium
7354,../data/AID/Resort/resort_148.jpg,Resort
2477,../data/AID/Commercial/commercial_79.jpg,Commercial
1035,../data/AID/Beach/beach_23.jpg,Beach
9806,../data/AID/Viaduct/viaduct_302.jpg,Viaduct
7863,../data/AID/River/river_345.jpg,River
8115,../data/AID/School/school_202.jpg,School
5230,../data/AID/Park/park_19.jpg,Park
3546,../data/AID/Farmland/farmland_69.jpg,Farmland
6741,../data/AID/Port/port_172.jpg,Port
3567,../data/AID/Farmland/farmland_88.jpg,Farmland
101,../data/AID/Airport/airport_190.jpg,Airport
2971,../data/AID/Desert/desert_154.jpg,Desert
8130,../data/AID/School/school_216.jpg,School
4170,../data/AID/Industrial/industrial_54.jpg,Industrial
1745,../data/AID/Center/center_185.jpg,Center
4127,../data/AID/Industrial/industrial_367.jpg,Industrial
3475,../data/AID/Farmland/farmland_338.jpg,Farmland
3291,../data/AID/Farmland/farmland_172.jpg,Farmland
899,../data/AID/Beach/beach_107.jpg,Beach
1000,../data/AID/Beach/beach_199.jpg,Beach
4363,../data/AID/Meadow/meadow_228.jpg,Meadow
8325,../data/AID/SparseResidential/sparseresidential_121.jpg,SparseResidential
3129,../data/AID/Desert/desert_297.jpg,Desert
810,../data/AID/BaseballField/baseballfield_27.jpg,BaseballField
1611,../data/AID/Bridge/bridge_64.jpg,Bridge
5234,../data/AID/Park/park_193.jpg,Park
4796,../data/AID/Mountain/mountain_104.jpg,Mountain
4705,../data/AID/MediumResidential/mediumresidential_284.jpg,MediumResidential
1196,../data/AID/Beach/beach_375.jpg,Beach
6385,../data/AID/Pond/pond_23.jpg,Pond
8649,../data/AID/Square/square_143.jpg,Square
1133,../data/AID/Beach/beach_318.jpg,Beach
3640,../data/AID/Forest/forest_153.jpg,Forest
751,../data/AID/BaseballField/baseballfield_172.jpg,BaseballField
5453,../data/AID/Park/park_75.jpg,Park
1469,../data/AID/Bridge/bridge_260.jpg,Bridge
461,../data/AID/BareLand/bareland_190.jpg,BareLand
4552,../data/AID/MediumResidential/mediumresidential_146.jpg,MediumResidential
1271,../data/AID/Beach/beach_82.jpg,Beach
9457,../data/AID/StorageTanks/storagetanks_312.jpg,StorageTanks
39,../data/AID/Airport/airport_134.jpg,Airport
2879,../data/AID/DenseResidential/denseresidential_71.jpg,DenseResidential
3336,../data/AID/Farmland/farmland_212.jpg,Farmland
5208,../data/AID/Park/park_17.jpg,Park
2248,../data/AID/Commercial/commercial_188.jpg,Commercial
3651,../data/AID/Forest/forest_163.jpg,Forest
9614,../data/AID/Viaduct/viaduct_13.jpg,Viaduct
6476,../data/AID/Pond/pond_311.jpg,Pond
3113,../data/AID/Desert/desert_282.jpg,Desert
8480,../data/AID/SparseResidential/sparseresidential_261.jpg,SparseResidential
3619,../data/AID/Forest/forest_134.jpg,Forest
2230,../data/AID/Commercial/commercial_171.jpg,Commercial
9616,../data/AID/Viaduct/viaduct_131.jpg,Viaduct
455,../data/AID/BareLand/bareland_185.jpg,BareLand
8962,../data/AID/Stadium/stadium_128.jpg,Stadium
4727,../data/AID/MediumResidential/mediumresidential_42.jpg,MediumResidential
1958,../data/AID/Church/church_142.jpg,Church
6101,../data/AID/Playground/playground_307.jpg,Playground
3089,../data/AID/Desert/desert_260.jpg,Desert
2,../data/AID/Airport/airport_100.jpg,Airport
5791,../data/AID/Parking/parking_38.jpg,Parking
2758,../data/AID/DenseResidential/denseresidential_331.jpg,DenseResidential
8379,../data/AID/SparseResidential/sparseresidential_170.jpg,SparseResidential
2792,../data/AID/DenseResidential/denseresidential_362.jpg,DenseResidential
888,../data/AID/BaseballField/baseballfield_98.jpg,BaseballField
9393,../data/AID/StorageTanks/storagetanks_255.jpg,StorageTanks
3975,../data/AID/Industrial/industrial_23.jpg,Industrial
6734,../data/AID/Port/port_166.jpg,Port
1758,../data/AID/Center/center_197.jpg,Center
3540,../data/AID/Farmland/farmland_63.jpg,Farmland
7288,../data/AID/RailwayStation/railwaystation_89.jpg,RailwayStation
7925,../data/AID/River/river_400.jpg,River
7119,../data/AID/RailwayStation/railwaystation_170.jpg,RailwayStation
9501,../data/AID/StorageTanks/storagetanks_352.jpg,StorageTanks
1373,../data/AID/Bridge/bridge_174.jpg,Bridge
7933,../data/AID/River/river_408.jpg,River
8287,../data/AID/School/school_88.jpg,School
8036,../data/AID/School/school_131.jpg,School
5488,../data/AID/Parking/parking_106.jpg,Parking
8454,../data/AID/SparseResidential/sparseresidential_238.jpg,SparseResidential
4821,../data/AID/Mountain/mountain_127.jpg,Mountain
8591,../data/AID/SparseResidential/sparseresidential_91.jpg,SparseResidential
7275,../data/AID/RailwayStation/railwaystation_77.jpg,RailwayStation
6466,../data/AID/Pond/pond_302.jpg,Pond
7600,../data/AID/River/river_108.jpg,River
6907,../data/AID/Port/port_321.jpg,Port
8711,../data/AID/Square/square_2.jpg,Square
897,../data/AID/Beach/beach_105.jpg,Beach
7160,../data/AID/RailwayStation/railwaystation_207.jpg,RailwayStation
2320,../data/AID/Commercial/commercial_252.jpg,Commercial
2674,../data/AID/DenseResidential/denseresidential_256.jpg,DenseResidential
2533,../data/AID/DenseResidential/denseresidential_129.jpg,DenseResidential
5994,../data/AID/Playground/playground_210.jpg,Playground
8265,../data/AID/School/school_68.jpg,School
3718,../data/AID/Forest/forest_223.jpg,Forest
7208,../data/AID/RailwayStation/railwaystation_250.jpg,RailwayStation
2160,../data/AID/Commercial/commercial_108.jpg,Commercial
5995,../data/AID/Playground/playground_211.jpg,Playground
9445,../data/AID/StorageTanks/storagetanks_301.jpg,StorageTanks
6524,../data/AID/Pond/pond_355.jpg,Pond
7050,../data/AID/RailwayStation/railwaystation_108.jpg,RailwayStation
5526,../data/AID/Parking/parking_140.jpg,Parking
7280,../data/AID/RailwayStation/railwaystation_81.jpg,RailwayStation
5879,../data/AID/Playground/playground_107.jpg,Playground
4999,../data/AID/Mountain/mountain_288.jpg,Mountain
2354,../data/AID/Commercial/commercial_283.jpg,Commercial
4733,../data/AID/MediumResidential/mediumresidential_48.jpg,MediumResidential
9377,../data/AID/StorageTanks/storagetanks_240.jpg,StorageTanks
6562,../data/AID/Pond/pond_39.jpg,Pond
7472,../data/AID/Resort/resort_254.jpg,Resort
3851,../data/AID/Industrial/industrial_118.jpg,Industrial
3830,../data/AID/Industrial/industrial_1.jpg,Industrial
4798,../data/AID/Mountain/mountain_106.jpg,Mountain
4732,../data/AID/MediumResidential/mediumresidential_47.jpg,MediumResidential
2174,../data/AID/Commercial/commercial_120.jpg,Commercial
4067,../data/AID/Industrial/industrial_312.jpg,Industrial
9617,../data/AID/Viaduct/viaduct_132.jpg,Viaduct
9415,../data/AID/StorageTanks/storagetanks_275.jpg,StorageTanks
4262,../data/AID/Meadow/meadow_137.jpg,Meadow
5548,../data/AID/Parking/parking_160.jpg,Parking
8000,../data/AID/School/school_1.jpg,School
4462,../data/AID/Meadow/meadow_65.jpg,Meadow
6799,../data/AID/Port/port_224.jpg,Port
2611,../data/AID/DenseResidential/denseresidential_2.jpg,DenseResidential
1440,../data/AID/Bridge/bridge_234.jpg,Bridge
612,../data/AID/BareLand/bareland_47.jpg,BareLand
2704,../data/AID/DenseResidential/denseresidential_283.jpg,DenseResidential
7644,../data/AID/River/river_148.jpg,River
4191,../data/AID/Industrial/industrial_73.jpg,Industrial
8073,../data/AID/School/school_165.jpg,School
5944,../data/AID/Playground/playground_166.jpg,Playground
1651,../data/AID/Center/center_10.jpg,Center
7563,../data/AID/Resort/resort_75.jpg,Resort
2970,../data/AID/Desert/desert_153.jpg,Desert
8956,../data/AID/Stadium/stadium_122.jpg,Stadium
7621,../data/AID/River/river_127.jpg,River
7154,../data/AID/RailwayStation/railwaystation_201.jpg,RailwayStation
9054,../data/AID/Stadium/stadium_210.jpg,Stadium
3847,../data/AID/Industrial/industrial_114.jpg,Industrial
3128,../data/AID/Desert/desert_296.jpg,Desert
1245,../data/AID/Beach/beach_59.jpg,Beach
2205,../data/AID/Commercial/commercial_149.jpg,Commercial
3313,../data/AID/Farmland/farmland_192.jpg,Farmland
9549,../data/AID/StorageTanks/storagetanks_71.jpg,StorageTanks
1508,../data/AID/Bridge/bridge_296.jpg,Bridge
8851,../data/AID/Square/square_325.jpg,Square
7640,../data/AID/River/river_144.jpg,River
1971,../data/AID/Church/church_154.jpg,Church
7260,../data/AID/RailwayStation/railwaystation_63.jpg,RailwayStation
8271,../data/AID/School/school_73.jpg,School
313,../data/AID/Airport/airport_57.jpg,Airport
5159,../data/AID/Park/park_125.jpg,Park
7001,../data/AID/Port/port_64.jpg,Port
6071,../data/AID/Playground/playground_280.jpg,Playground
7982,../data/AID/River/river_83.jpg,River
2013,../data/AID/Church/church_192.jpg,Church
1475,../data/AID/Bridge/bridge_266.jpg,Bridge
5786,../data/AID/Parking/parking_375.jpg,Parking
478,../data/AID/BareLand/bareland_205.jpg,BareLand
8812,../data/AID/Square/square_290.jpg,Square
2629,../data/AID/DenseResidential/denseresidential_215.jpg,DenseResidential
3287,../data/AID/Farmland/farmland_169.jpg,Farmland
7809,../data/AID/River/river_297.jpg,River
1290,../data/AID/Bridge/bridge_1.jpg,Bridge
3935,../data/AID/Industrial/industrial_194.jpg,Industrial
8243,../data/AID/School/school_48.jpg,School
1239,../data/AID/Beach/beach_53.jpg,Beach
5504,../data/AID/Parking/parking_120.jpg,Parking
3570,../data/AID/Farmland/farmland_90.jpg,Farmland
7011,../data/AID/Port/port_73.jpg,Port
5150,../data/AID/Park/park_117.jpg,Park
1740,../data/AID/Center/center_180.jpg,Center
181,../data/AID/Airport/airport_262.jpg,Airport
8345,../data/AID/SparseResidential/sparseresidential_14.jpg,SparseResidential
9116,../data/AID/Stadium/stadium_267.jpg,Stadium
6299,../data/AID/Pond/pond_152.jpg,Pond
333,../data/AID/Airport/airport_75.jpg,Airport
9336,../data/AID/StorageTanks/storagetanks_203.jpg,StorageTanks
6396,../data/AID/Pond/pond_24.jpg,Pond
6852,../data/AID/Port/port_272.jpg,Port
2029,../data/AID/Church/church_206.jpg,Church
2257,../data/AID/Commercial/commercial_196.jpg,Commercial
5954,../data/AID/Playground/playground_175.jpg,Playground
8436,../data/AID/SparseResidential/sparseresidential_221.jpg,SparseResidential
8527,../data/AID/SparseResidential/sparseresidential_33.jpg,SparseResidential
5807,../data/AID/Parking/parking_42.jpg,Parking
2090,../data/AID/Church/church_45.jpg,Church
5016,../data/AID/Mountain/mountain_302.jpg,Mountain
6860,../data/AID/Port/port_28.jpg,Port
8950,../data/AID/Stadium/stadium_117.jpg,Stadium
6897,../data/AID/Port/port_312.jpg,Port
9114,../data/AID/Stadium/stadium_265.jpg,Stadium
2894,../data/AID/DenseResidential/denseresidential_85.jpg,DenseResidential
9686,../data/AID/Viaduct/viaduct_195.jpg,Viaduct
6510,../data/AID/Pond/pond_342.jpg,Pond
1924,../data/AID/Church/church_111.jpg,Church
1715,../data/AID/Center/center_158.jpg,Center
5382,../data/AID/Park/park_326.jpg,Park
7839,../data/AID/River/river_323.jpg,River
1333,../data/AID/Bridge/bridge_138.jpg,Bridge
4657,../data/AID/MediumResidential/mediumresidential_240.jpg,MediumResidential
2849,../data/AID/DenseResidential/denseresidential_44.jpg,DenseResidential
6176,../data/AID/Playground/playground_41.jpg,Playground
6170,../data/AID/Playground/playground_37.jpg,Playground
9414,../data/AID/StorageTanks/storagetanks_274.jpg,StorageTanks
8288,../data/AID/School/school_89.jpg,School
1465,../data/AID/Bridge/bridge_257.jpg,Bridge
141,../data/AID/Airport/airport_226.jpg,Airport
2556,../data/AID/DenseResidential/denseresidential_15.jpg,DenseResidential
5143,../data/AID/Park/park_110.jpg,Park
3159,../data/AID/Desert/desert_53.jpg,Desert
2861,../data/AID/DenseResidential/denseresidential_55.jpg,DenseResidential
5304,../data/AID/Park/park_256.jpg,Park
8304,../data/AID/SparseResidential/sparseresidential_102.jpg,SparseResidential
4220,../data/AID/Meadow/meadow_1.jpg,Meadow
222,../data/AID/Airport/airport_3.jpg,Airport
7302,../data/AID/Resort/resort_100.jpg,Resort
939,../data/AID/Beach/beach_143.jpg,Beach
7422,../data/AID/Resort/resort_209.jpg,Resort
6821,../data/AID/Port/port_244.jpg,Port
9824,../data/AID/Viaduct/viaduct_319.jpg,Viaduct
7584,../data/AID/Resort/resort_94.jpg,Resort
6368,../data/AID/Pond/pond_214.jpg,Pond
760,../data/AID/BaseballField/baseballfield_180.jpg,BaseballField
7113,../data/AID/RailwayStation/railwaystation_165.jpg,RailwayStation
6248,../data/AID/Pond/pond_106.jpg,Pond
4043,../data/AID/Industrial/industrial_291.jpg,Industrial
8216,../data/AID/School/school_294.jpg,School
5598,../data/AID/Parking/parking_205.jpg,Parking
6668,../data/AID/Port/port_106.jpg,Port
5698,../data/AID/Parking/parking_296.jpg,Parking
1037,../data/AID/Beach/beach_231.jpg,Beach
132,../data/AID/Airport/airport_218.jpg,Airport
8978,../data/AID/Stadium/stadium_142.jpg,Stadium
4996,../data/AID/Mountain/mountain_285.jpg,Mountain
5331,../data/AID/Park/park_280.jpg,Park
4270,../data/AID/Meadow/meadow_144.jpg,Meadow
1898,../data/AID/Center/center_89.jpg,Center
597,../data/AID/BareLand/bareland_33.jpg,BareLand
6106,../data/AID/Playground/playground_311.jpg,Playground
8595,../data/AID/SparseResidential/sparseresidential_95.jpg,SparseResidential
4206,../data/AID/Industrial/industrial_87.jpg,Industrial
6587,../data/AID/Pond/pond_411.jpg,Pond
2483,../data/AID/Commercial/commercial_84.jpg,Commercial
2965,../data/AID/Desert/desert_149.jpg,Desert
4287,../data/AID/Meadow/meadow_16.jpg,Meadow
6740,../data/AID/Port/port_171.jpg,Port
5142,../data/AID/Park/park_11.jpg,Park
3407,../data/AID/Farmland/farmland_277.jpg,Farmland
5460,../data/AID/Park/park_81.jpg,Park
5001,../data/AID/Mountain/mountain_29.jpg,Mountain
5668,../data/AID/Parking/parking_269.jpg,Parking
8597,../data/AID/SparseResidential/sparseresidential_97.jpg,SparseResidential
8128,../data/AID/School/school_214.jpg,School
6062,../data/AID/Playground/playground_272.jpg,Playground
3688,../data/AID/Forest/forest_197.jpg,Forest
2670,../data/AID/DenseResidential/denseresidential_252.jpg,DenseResidential
1766,../data/AID/Center/center_203.jpg,Center
5025,../data/AID/Mountain/mountain_310.jpg,Mountain
5080,../data/AID/Mountain/mountain_54.jpg,Mountain
7686,../data/AID/River/river_186.jpg,River
1989,../data/AID/Church/church_170.jpg,Church
8144,../data/AID/School/school_229.jpg,School
1152,../data/AID/Beach/beach_335.jpg,Beach
4977,../data/AID/Mountain/mountain_268.jpg,Mountain
5851,../data/AID/Parking/parking_82.jpg,Parking
2725,../data/AID/DenseResidential/denseresidential_301.jpg,DenseResidential
8176,../data/AID/School/school_258.jpg,School
3795,../data/AID/Forest/forest_68.jpg,Forest
8296,../data/AID/School/school_96.jpg,School
7843,../data/AID/River/river_327.jpg,River
4410,../data/AID/Meadow/meadow_270.jpg,Meadow
1925,../data/AID/Church/church_112.jpg,Church
8483,../data/AID/SparseResidential/sparseresidential_264.jpg,SparseResidential
5704,../data/AID/Parking/parking_300.jpg,Parking
7386,../data/AID/Resort/resort_177.jpg,Resort
6115,../data/AID/Playground/playground_32.jpg,Playground
4085,../data/AID/Industrial/industrial_329.jpg,Industrial
526,../data/AID/BareLand/bareland_249.jpg,BareLand
1567,../data/AID/Bridge/bridge_349.jpg,Bridge
317,../data/AID/Airport/airport_60.jpg,Airport
6918,../data/AID/Port/port_331.jpg,Port
6015,../data/AID/Playground/playground_23.jpg,Playground
9868,../data/AID/Viaduct/viaduct_359.jpg,Viaduct
1643,../data/AID/Bridge/bridge_93.jpg,Bridge
6971,../data/AID/Port/port_38.jpg,Port
9529,../data/AID/StorageTanks/storagetanks_53.jpg,StorageTanks
3784,../data/AID/Forest/forest_58.jpg,Forest
5253,../data/AID/Park/park_21.jpg,Park
9356,../data/AID/StorageTanks/storagetanks_221.jpg,StorageTanks
1778,../data/AID/Center/center_214.jpg,Center
7774,../data/AID/River/river_265.jpg,River
5259,../data/AID/Park/park_215.jpg,Park
4870,../data/AID/Mountain/mountain_171.jpg,Mountain
3479,../data/AID/Farmland/farmland_341.jpg,Farmland
7701,../data/AID/River/river_2.jpg,River
1321,../data/AID/Bridge/bridge_127.jpg,Bridge
33,../data/AID/Airport/airport_129.jpg,Airport
1258,../data/AID/Beach/beach_70.jpg,Beach
8352,../data/AID/SparseResidential/sparseresidential_146.jpg,SparseResidential
3819,../data/AID/Forest/forest_9.jpg,Forest
4867,../data/AID/Mountain/mountain_169.jpg,Mountain
1358,../data/AID/Bridge/bridge_160.jpg,Bridge
1053,../data/AID/Beach/beach_246.jpg,Beach
6560,../data/AID/Pond/pond_388.jpg,Pond
6889,../data/AID/Port/port_305.jpg,Port
8146,../data/AID/School/school_230.jpg,School
3921,../data/AID/Industrial/industrial_181.jpg,Industrial
6887,../data/AID/Port/port_303.jpg,Port
8453,../data/AID/SparseResidential/sparseresidential_237.jpg,SparseResidential
1921,../data/AID/Church/church_109.jpg,Church
9285,../data/AID/StorageTanks/storagetanks_158.jpg,StorageTanks
875,../data/AID/BaseballField/baseballfield_86.jpg,BaseballField
6943,../data/AID/Port/port_354.jpg,Port
9603,../data/AID/Viaduct/viaduct_12.jpg,Viaduct
4490,../data/AID/Meadow/meadow_90.jpg,Meadow
5485,../data/AID/Parking/parking_103.jpg,Parking
5075,../data/AID/Mountain/mountain_5.jpg,Mountain
4622,../data/AID/MediumResidential/mediumresidential_209.jpg,MediumResidential
6786,../data/AID/Port/port_212.jpg,Port
5523,../data/AID/Parking/parking_138.jpg,Parking
9626,../data/AID/Viaduct/viaduct_140.jpg,Viaduct
2742,../data/AID/DenseResidential/denseresidential_317.jpg,DenseResidential
6117,../data/AID/Playground/playground_321.jpg,Playground
6157,../data/AID/Playground/playground_358.jpg,Playground
4074,../data/AID/Industrial/industrial_319.jpg,Industrial
6151,../data/AID/Playground/playground_352.jpg,Playground
9972,../data/AID/Viaduct/viaduct_74.jpg,Viaduct
994,../data/AID/Beach/beach_193.jpg,Beach
5399,../data/AID/Park/park_341.jpg,Park
6761,../data/AID/Port/port_190.jpg,Port
7717,../data/AID/River/river_213.jpg,River
3157,../data/AID/Desert/desert_51.jpg,Desert
9148,../data/AID/Stadium/stadium_34.jpg,Stadium
734,../data/AID/BaseballField/baseballfield_157.jpg,BaseballField
9751,../data/AID/Viaduct/viaduct_253.jpg,Viaduct
4468,../data/AID/Meadow/meadow_70.jpg,Meadow
4359,../data/AID/Meadow/meadow_224.jpg,Meadow
4508,../data/AID/MediumResidential/mediumresidential_106.jpg,MediumResidential
6063,../data/AID/Playground/playground_273.jpg,Playground
2085,../data/AID/Church/church_40.jpg,Church
3255,../data/AID/Farmland/farmland_14.jpg,Farmland
5007,../data/AID/Mountain/mountain_295.jpg,Mountain
771,../data/AID/BaseballField/baseballfield_190.jpg,BaseballField
